exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,1a8289da-e4a5-44d2-95b0-be78edfad56d,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,94.92,96.97,protein homolog model,vgaC,0,231,100,https://card.mcmaster.ca/ontology/39265,efflux pump conferring antibiotic resistance,2151,231,Enterobacter cloacae,550,852
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,c69e8505-44c3-4ad5-b05b-f5c653fd7411,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,91.29,97.04,protein homolog model,TEM-4,5,1058,99.246,https://card.mcmaster.ca/ontology/37256,beta-lactam resistance gene. antibiotic inactivation enzyme,1172,1061,Klebsiella pneumoniae,573,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,465fbb36-c703-45fb-b95b-4cf3c18ac8b8,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,91.49,96.04,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1129,73.122,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,297d2d9d-868b-4111-a1f5-f10f13046e27,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,89.5,95.66,protein homolog model,FosA5,10,420,97.619,https://card.mcmaster.ca/ontology/39793,antibiotic inactivation enzyme. fosfomycin resistance gene,1283,420,Escherichia coli,562,818
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,40c30b39-78e5-4127-9e99-76e0e2fd96fa,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,92.92,98.19,protein homolog model,sul1,384,841,54.34,https://card.mcmaster.ca/ontology/36549,sulfonamide resistance gene. antibiotic target replacement protein,4,841,Vibrio fluvialis,676,505
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,3773f319-0ad3-4465-a7fb-0f6cb1ac1434,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,77.33,82.51,protein variant model,Escherichia coli mutant GlpT conferring resistance to fosfomycin,33,1348,96.762,https://card.mcmaster.ca/ontology/40588,fosfomycin resistance gene. antibiotic resistant gene variant or mutant,2235,1359,Escherichia coli str. K-12 substr. MC4100,1403831,202
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,4fb3104b-c1aa-4c84-b0dd-cd8d4ed070a5,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,80.67,86.37,protein homolog model,CRP,0,634,100,https://card.mcmaster.ca/ontology/36657,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,732,634,Escherichia coli str. K-12 substr. W3110,316407,704
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,1c2dff99-d51c-4227-b51d-d50135763fb7,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,92.58,96.11,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1542,100,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,241bf762-dbd1-43fa-858d-60e91bedbf76,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,89.57,94.37,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,67ac993b-197e-471d-8acd-f47ed39d5dc3,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,77.94,91.06,protein homolog model,SHV-92,0,859,99.768,https://card.mcmaster.ca/ontology/37524,beta-lactam resistance gene. antibiotic inactivation enzyme,2055,861,Klebsiella pneumoniae,573,439
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,cc33242d-5c7e-49f5-8694-9adafd01ac55,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,95.07,98.94,protein homolog model,QnrB1,0,681,100,https://card.mcmaster.ca/ontology/39148,fluoroquinolone resistance gene. antibiotic target protection protein,466,681,Klebsiella pneumoniae,573,660
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,477b644c-0e5b-487e-8d9c-92983b4e28d1,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,77.22,82.99,protein homolog model,patA,0,1380,100,https://card.mcmaster.ca/ontology/36033,efflux pump conferring antibiotic resistance,1029,1380,Escherichia coli str. K-12 substr. MG1655,511145,199
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,64a4a06c-5b93-4628-ba2c-c8c8ef9044b6,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,91.12,96.18,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,1,1544,99.935,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,de432550-b3c3-4c10-9670-c0edb00b0d13,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,79.46,82.81,protein homolog model,cpxA,42,1375,96.945,https://card.mcmaster.ca/ontology/37210,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,737,1375,Escherichia coli O157:H7 str. Sakai,386585,201
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,6311e9b4-3e00-498c-b6fe-49227c99bc7a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,80.72,84.82,protein variant model,Shigella flexneri parC conferring resistance to fluoroquinolones,0,2259,100,https://card.mcmaster.ca/ontology/40666,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2253,2259,Shigella flexneri 2a str. 301,198214,73
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,7224ee80-b638-40bb-b42a-6dd6f4f52b57,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,72.3,80.4,protein homolog model,arnA,8,1881,94.168,https://card.mcmaster.ca/ontology/39419,gene altering cell wall charge conferring antibiotic resistance. polymyxin resistance gene,415,1989,Pseudomonas aeruginosa PAO1,208964,93
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,613972c7-1ac9-45a6-9249-6a5911c43e73,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,90.19,95.74,protein homolog model,fyuA,0,1371,67.804,https://card.mcmaster.ca/ontology/40524,aminoglycoside resistance gene. tetracycline resistance gene,423,2022,Escherichia coli,562,88
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,eee960a8-59cb-4294-bf9f-fc7ca710578c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,76.23,79.77,protein homolog model,mdfA,60,1139,87.51,https://card.mcmaster.ca/ontology/37727,efflux pump conferring antibiotic resistance,782,1233,Escherichia coli,562,238
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e49ba054-2075-4e5a-a52b-0a797f347243,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,92.67,96.36,protein homolog model,oqxA,0,1176,100,https://card.mcmaster.ca/ontology/40631,efflux pump conferring antibiotic resistance,1676,1176,Escherichia coli,562,282
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,245a337a-9a1d-4bef-8b8e-7a426bb70dba,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,96.55,98.82,protein homolog model,TEM-186,0,862,100,https://card.mcmaster.ca/ontology/37426,beta-lactam resistance gene. antibiotic inactivation enzyme,1094,862,Escherichia coli,562,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e1597bed-c7fc-4565-90ee-7946e1fc21a7,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,75.59,82.85,protein homolog model,patA,0,1380,100,https://card.mcmaster.ca/ontology/36033,efflux pump conferring antibiotic resistance,1029,1380,Escherichia coli str. K-12 substr. MG1655,511145,199
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b5e74e9c-3247-49e0-a5c9-06cea1264100,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,81.01,84.96,protein homolog model,patA,0,1380,100,https://card.mcmaster.ca/ontology/36033,efflux pump conferring antibiotic resistance,1029,1380,Escherichia coli str. K-12 substr. MG1655,511145,199
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2b3ddd23-9121-45a6-b743-2dc66f845017,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,93.57,98.01,protein variant model,Klebsiella mutant PhoP conferring antibiotic resistance to colistin,0,669,99.554,https://card.mcmaster.ca/ontology/40195,gene altering cell wall charge conferring antibiotic resistance. gene modulating antibiotic efflux. antibiotic resistant gene variant or mutant. polymyxin resistance gene. efflux pump conferring antibiotic resistance,2180,672,Klebsiella pneumoniae,573,665
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,1cd16cf8-cad1-4ec0-af49-5c934a0b9efa,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,94.76,98.83,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,0f3352ee-d4eb-40da-9c2f-bfb1873b0679,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,91.23,95.89,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,9,1038,90.731,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,9e749510-4009-4d1a-a3e5-cc78726a45b9,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,85.38,92.93,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to gentamicin C,1122,1542,58.143,https://card.mcmaster.ca/ontology/39980,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2330,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,89b63e57-9bde-4ba6-af97-4ef1c2b30f6f,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,93.35,96.94,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,43d904b1-6cc8-4657-b8a2-79afefb741d5,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_8.fastq,barcode02,79.15,90.56,protein homolog model,SHV-103,21,854,96.748,https://card.mcmaster.ca/ontology/37532,beta-lactam resistance gene. antibiotic inactivation enzyme,21,861,Klebsiella pneumoniae,573,439
